customerID,Genero,Idoso,Casado,Dependents,Tempo_como_Cliente,ServicoTelefone,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,MetodoPagamento,Pagamento_Mensal,Total_Pago,Churn
0869-PAPRP,Female,Yes,Yes,No,26,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),85.7,2067.0,No
4238-JSSWH,Female,Yes,Yes,No,35,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Bank transfer (automatic),102.05,3452.55,No
2972-YDYUW,Female,No,No,No,57,Yes,FIBER OPTIC,No,Yes,No,One year,Electronic check,94.7,5468.95,No
1104-FEJAM,Male,No,Yes,Yes,28,Yes,DSL,No,No,No,Month-to-month,Electronic check,64.4,1802.15,No
2809-ILCYT,Female,No,Yes,No,25,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,26.8,733.55,No
5499-ECUTN,Female,No,Yes,No,47,Yes,DSL,Yes,No,Yes,One year,Credit card (automatic),66.05,3021.45,No
4981-FLTMF,Female,No,Yes,Yes,57,Yes,DSL,Yes,Yes,No,Month-to-month,Bank transfer (automatic),65.2,3687.85,No
9121-PHQSR,Male,Yes,Yes,No,16,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),85.05,1391.15,No
3113-IWHLC,Male,No,No,No,5,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,55.8,274.35,No
3211-ILJTT,Male,No,Yes,No,17,Yes,FIBER OPTIC,No,No,No,Month-to-month,Bank transfer (automatic),70.4,1214.05,Yes
4612-THJBS,Female,Yes,No,No,56,Yes,FIBER OPTIC,No,No,Yes,One year,Bank transfer (automatic),104.75,5510.65,Yes
4277-BWBML,Male,No,Yes,Yes,72,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.95,1322.85,No
4094-NSEDU,Female,Yes,No,No,21,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,94.25,1973.75,Yes
0234-TEVTT,Female,No,Yes,Yes,48,No,DSL,Yes,No,No,One year,Credit card (automatic),45.0,2196.3,No
4304-TSPVK,Female,No,Yes,No,68,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Bank transfer (automatic),114.9,7843.55,No
1552-AAGRX,Female,No,No,No,30,Yes,FIBER OPTIC,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),106.4,3211.9,No
2637-FKFSY,Female,No,Yes,No,3,Yes,DSL,No,No,No,Month-to-month,Mailed check,46.1,130.15,No
9796-MVYXX,Female,Yes,No,No,14,No,DSL,Yes,Yes,No,Two year,Mailed check,39.7,692.35,No
7874-ECPQJ,Female,No,No,Yes,4,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),20.05,85.5,No
0020-INWCK,Female,No,Yes,Yes,71,Yes,FIBER OPTIC,No,No,No,Two year,Credit card (automatic),95.75,6849.4,No
7089-RKVSZ,Male,No,Yes,Yes,8,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,24.4,203.95,No
2683-JXWQQ,Male,No,Yes,Yes,61,No,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),33.6,2117.2,No
9548-ZMVTX,Male,No,Yes,Yes,72,Yes,FIBER OPTIC,No,Yes,No,Two year,Bank transfer (automatic),90.45,6565.85,No
8739-XNIKG,Female,No,No,No,5,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,84.0,424.75,No
9755-JHNMN,Female,No,No,No,49,Yes,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),67.4,3306.85,No
3981-QSVQI,Male,No,No,No,8,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),19.7,168.9,No
2789-HQBOU,Male,No,No,No,3,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,80.35,253.8,No
9424-CMPOG,Male,No,Yes,Yes,9,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,19.6,197.4,No
5067-WJEUN,Male,No,Yes,Yes,67,Yes,DSL,Yes,No,No,Two year,Bank transfer (automatic),54.2,3838.2,No
3450-WXOAT,Male,No,No,No,46,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),45.2,2065.15,No
9251-WNSOD,Female,No,Yes,No,67,Yes,DSL,Yes,No,No,One year,Mailed check,75.1,5064.45,No
6974-DAFLI,Female,No,Yes,No,55,Yes,NO,No internet service,No internet service,No internet service,One year,Electronic check,19.7,1140.05,No
2616-UUTFK,Male,No,Yes,No,33,Yes,DSL,Yes,No,Yes,Month-to-month,Bank transfer (automatic),72.75,2447.45,No
7064-JHXCE,Male,No,Yes,Yes,62,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),20.05,1263.9,No
5103-MHMHY,Female,No,No,Yes,1,Yes,DSL,No,No,No,Month-to-month,Mailed check,45.95,45.95,Yes
7989-AWGEH,Male,No,Yes,Yes,49,No,DSL,Yes,No,No,Month-to-month,Electronic check,39.2,1838.15,No
4373-VVHQL,Male,No,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,44.75,44.75,No
4559-UWIHT,Male,No,Yes,No,14,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,82.65,1185.0,No
7268-IGMFD,Male,Yes,No,No,18,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Bank transfer (automatic),93.9,1743.9,No
1846-XWOQN,Female,Yes,No,No,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,70.15,70.15,Yes
0235-KGSLC,Female,No,No,No,1,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),85.55,85.55,Yes
6650-BWFRT,Female,No,Yes,No,72,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Credit card (automatic),117.15,8529.5,No
9570-KYEUA,Male,No,No,No,64,Yes,FIBER OPTIC,Yes,Yes,No,Two year,Credit card (automatic),99.25,6549.45,No
6993-YGFJV,Male,No,Yes,No,69,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Bank transfer (automatic),112.55,7806.5,No
2712-SYWAY,Female,No,No,No,1,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Electronic check,25.7,25.7,No
0730-BGQGF,Male,No,Yes,Yes,71,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),90.3,6287.3,No
5498-IBWPI,Female,No,Yes,Yes,66,Yes,DSL,No,Yes,No,One year,Credit card (automatic),49.4,3251.85,No
9101-NTIXF,Male,No,No,No,2,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.4,50.6,No
0013-SMEOE,Female,Yes,Yes,No,71,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Bank transfer (automatic),109.7,7904.25,No
9314-QDMDW,Male,No,No,No,11,Yes,DSL,No,No,Yes,One year,Electronic check,61.25,729.95,No
9308-ANMVE,Male,No,No,Yes,47,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,55.3,2654.05,No
2884-GBPFB,Female,No,Yes,No,35,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,70.3,2416.55,Yes
3757-NJYBX,Male,Yes,Yes,No,32,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Bank transfer (automatic),106.35,3520.75,Yes
3413-DHLPB,Male,No,Yes,Yes,60,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Bank transfer (automatic),103.75,5969.95,No
7649-PHJVR,Male,No,No,No,11,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,19.5,226.8,No
6114-TCFID,Female,No,No,No,29,No,DSL,Yes,Yes,No,One year,Credit card (automatic),39.5,1082.75,No
3787-TRIAL,Male,No,Yes,Yes,21,No,DSL,No,No,No,Month-to-month,Electronic check,26.05,565.75,No
2573-GYRUU,Male,Yes,Yes,No,48,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),91.05,4370.75,No
5156-UMKOW,Female,No,No,Yes,3,No,DSL,No,No,No,Month-to-month,Mailed check,29.65,90.05,No
1247-QBVSH,Female,No,Yes,Yes,43,Yes,DSL,No,No,No,Month-to-month,Mailed check,50.2,2169.4,No
6734-GMPVK,Male,No,No,No,5,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,105.3,550.6,No
9822-OAOVB,Female,No,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,55.45,55.45,No
6161-ERDGD,Male,No,Yes,Yes,71,Yes,DSL,Yes,Yes,Yes,One year,Electronic check,85.45,6300.85,No
1226-JZNKR,Female,No,Yes,Yes,8,Yes,NO,No internet service,No internet service,No internet service,One year,Electronic check,19.8,160.05,No
7318-EIVKO,Male,No,No,No,8,Yes,DSL,No,No,Yes,Month-to-month,Electronic check,59.25,436.6,No
3771-PZOBW,Male,No,No,No,20,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),90.7,1781.35,No
5136-KCKGI,Female,No,Yes,Yes,33,Yes,FIBER OPTIC,Yes,No,Yes,One year,Mailed check,103.7,3467.0,Yes
8231-BSWXX,Male,No,No,No,71,Yes,FIBER OPTIC,No,No,No,One year,Credit card (automatic),79.05,5552.5,No
6486-LHTMA,Female,Yes,Yes,No,31,Yes,FIBER OPTIC,No,No,Yes,One year,Electronic check,90.7,2835.5,No
4083-BFNYK,Female,Yes,Yes,No,38,Yes,FIBER OPTIC,Yes,No,No,One year,Credit card (automatic),95.0,3591.25,No
3722-WPXTK,Male,No,No,No,1,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,88.35,88.35,Yes
7389-KBFIT,Female,No,Yes,Yes,2,No,DSL,No,No,No,Month-to-month,Mailed check,30.25,63.75,No
7176-WIONM,Female,No,Yes,No,12,No,DSL,No,No,Yes,Month-to-month,Bank transfer (automatic),49.85,617.15,No
5141-ZUVBH,Female,No,No,Yes,9,Yes,FIBER OPTIC,Yes,Yes,No,Month-to-month,Bank transfer (automatic),93.0,870.25,No
1089-HDMKP,Male,Yes,No,Yes,11,Yes,DSL,No,Yes,No,Month-to-month,Electronic check,54.55,601.25,No
7623-HKYRK,Male,No,No,Yes,6,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.7,111.65,No
0310-SUCIN,Female,No,Yes,No,71,Yes,DSL,Yes,Yes,Yes,One year,Bank transfer (automatic),84.8,6046.1,No
5197-PYEPU,Female,No,Yes,Yes,42,Yes,FIBER OPTIC,Yes,No,Yes,One year,Credit card (automatic),94.45,3923.8,No
2929-ERCFZ,Female,No,Yes,Yes,8,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,94.2,777.3,Yes
7548-SEPYI,Female,No,No,No,5,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,96.25,512.45,Yes
8835-VSDSE,Female,No,Yes,No,2,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,70.7,141.45,Yes
6619-RPLQZ,Female,No,Yes,Yes,45,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,20.85,892.15,No
3275-RHRNE,Male,No,Yes,Yes,28,No,DSL,No,Yes,Yes,One year,Credit card (automatic),60.0,1682.05,No
3503-TYDAY,Female,No,Yes,No,43,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,80.45,3398.9,No
6901-GOGZG,Male,No,No,Yes,60,Yes,DSL,Yes,Yes,Yes,Two year,Electronic check,84.95,4984.85,No
1623-NLDOT,Female,No,Yes,No,42,No,DSL,No,Yes,No,One year,Mailed check,33.55,1445.3,Yes
7021-XSNYE,Male,No,Yes,Yes,7,No,DSL,Yes,Yes,No,Two year,Credit card (automatic),49.65,305.55,No
9621-OUPYD,Female,No,Yes,No,25,Yes,NO,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.2,507.9,No
9898-KZQDZ,Female,Yes,Yes,Yes,40,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),94.55,3640.45,Yes
8982-NHAVY,Male,No,No,No,27,Yes,FIBER OPTIC,No,No,Yes,One year,Bank transfer (automatic),100.5,2673.45,No
4307-KWMXE,Male,No,No,No,10,No,DSL,No,Yes,No,Month-to-month,Electronic check,35.75,389.8,No
0141-YEAYS,Female,Yes,No,No,27,Yes,FIBER OPTIC,No,No,No,Month-to-month,Bank transfer (automatic),86.45,2401.05,No
2450-ZKEED,Female,No,No,No,11,Yes,DSL,No,Yes,No,One year,Bank transfer (automatic),53.8,651.55,No
3694-DELSO,Male,No,Yes,Yes,4,No,DSL,Yes,No,Yes,Month-to-month,Credit card (automatic),38.55,156.1,No
3893-JRNFS,Male,No,No,No,68,No,DSL,No,No,No,Month-to-month,Bank transfer (automatic),39.9,2796.35,No
9603-OAIHC,Male,Yes,No,No,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,70.05,70.05,No
1133-KXCGE,Female,No,No,No,18,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,20.1,407.05,No
5236-PERKL,Female,No,No,No,57,Yes,FIBER OPTIC,Yes,No,Yes,Two year,Bank transfer (automatic),112.95,6465.0,Yes
0142-GVYSN,Male,No,No,No,26,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.3,511.25,No
1049-FYSYG,Female,No,Yes,No,17,No,DSL,No,No,No,Month-to-month,Credit card (automatic),35.65,646.05,No
7854-FOKSF,Male,No,No,No,1,No,DSL,No,No,No,Month-to-month,Electronic check,35.9,35.9,Yes
2519-FAKOD,Male,No,No,Yes,38,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Bank transfer (automatic),99.25,3777.15,Yes
8406-LNMHF,Male,Yes,Yes,No,59,Yes,FIBER OPTIC,Yes,No,No,One year,Credit card (automatic),82.95,4903.15,No
1821-BUCWY,Male,No,No,No,30,Yes,DSL,Yes,No,No,Two year,Mailed check,55.65,1653.85,No
8263-JQAIK,Male,Yes,No,No,2,No,DSL,No,No,No,Month-to-month,Mailed check,24.45,47.5,Yes
0023-UYUPN,Female,Yes,Yes,No,50,Yes,NO,No internet service,No internet service,No internet service,One year,Electronic check,25.2,1306.3,No
8314-DPQHL,Male,No,No,No,9,No,DSL,Yes,Yes,No,One year,Mailed check,50.8,463.6,No
1465-WCZVT,Female,No,Yes,Yes,3,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.65,60.65,No
9481-SFCQY,Female,No,No,Yes,14,Yes,DSL,No,No,Yes,Month-to-month,Credit card (automatic),59.8,824.85,No
6360-SVNWV,Female,Yes,No,No,31,Yes,FIBER OPTIC,Yes,No,No,Month-to-month,Credit card (automatic),73.55,2094.65,No
0567-GGCAC,Female,No,No,No,7,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,61.4,438.9,No
7089-IVVAZ,Female,No,No,No,8,Yes,FIBER OPTIC,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),103.35,847.3,Yes
8884-MRNSU,Male,No,Yes,Yes,17,Yes,NO,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.9,329.75,No
2171-UDMFD,Male,No,Yes,Yes,32,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),19.45,674.55,No
9050-IKDZA,Female,Yes,No,No,2,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Mailed check,81.5,162.55,No
2205-YMZZJ,Male,Yes,No,No,7,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,84.8,546.95,Yes
9802-CAQUT,Female,No,Yes,Yes,72,Yes,FIBER OPTIC,Yes,No,Yes,Two year,Credit card (automatic),109.55,7887.25,No
1254-IZEYF,Female,Yes,No,No,31,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,99.95,3186.65,Yes
0187-WZNAB,Female,No,Yes,Yes,27,Yes,FIBER OPTIC,Yes,No,No,Month-to-month,Mailed check,74.4,1972.35,No
9492-TOKRI,Female,No,No,No,18,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),90.0,1527.35,Yes
1475-VWVDO,Male,No,No,No,7,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,74.9,490.55,No
9221-OTIVJ,Female,Yes,No,No,14,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,104.85,1531.4,Yes
1357-MVDOZ,Male,No,Yes,Yes,11,Yes,DSL,No,No,Yes,Month-to-month,Bank transfer (automatic),59.65,683.25,No
7602-MVRMB,Female,No,Yes,Yes,72,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Bank transfer (automatic),110.45,8058.85,No
3325-FUYCG,Male,No,Yes,Yes,28,Yes,FIBER OPTIC,Yes,No,Yes,One year,Electronic check,106.1,2847.4,Yes
5908-QMGOE,Male,Yes,No,No,15,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),74.2,1133.9,Yes
1197-BVMVG,Female,Yes,No,No,4,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,74.45,294.45,No
5406-KGRMX,Female,No,No,No,71,Yes,NO,No internet service,No internet service,No internet service,Two year,Electronic check,24.55,1719.15,No
8481-YYXWG,Female,No,No,No,5,Yes,FIBER OPTIC,No,Yes,No,Month-to-month,Electronic check,89.35,461.7,Yes
5968-HYJRZ,Male,No,Yes,Yes,47,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,24.55,1160.45,No
5198-EFNBM,Male,Yes,Yes,No,57,Yes,FIBER OPTIC,No,No,Yes,One year,Electronic check,90.65,5199.8,No
7516-GMHUV,Male,Yes,Yes,No,50,Yes,FIBER OPTIC,Yes,No,Yes,Two year,Credit card (automatic),105.05,5163.3,No
7140-ADSMJ,Male,No,No,No,8,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),20.45,162.3,No
2230-XTUWL,Female,No,Yes,Yes,48,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,19.55,883.35,No
7706-YLMQA,Female,No,No,No,70,Yes,NO,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.7,1341.5,No
2585-KTFRE,Male,No,No,Yes,1,Yes,DSL,Yes,Yes,No,Month-to-month,Bank transfer (automatic),70.45,70.45,No
7994-UYIVZ,Male,No,Yes,No,8,Yes,FIBER OPTIC,No,No,No,Month-to-month,Bank transfer (automatic),85.65,659.45,No
2609-IAICY,Female,No,No,No,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,77.15,77.15,Yes
1740-CSDJP,Male,No,No,No,1,No,DSL,No,No,No,Month-to-month,Bank transfer (automatic),35.25,35.25,Yes
7717-BICXI,Male,No,Yes,Yes,60,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,20.55,1205.05,No
6559-RAKOZ,Male,No,Yes,Yes,49,Yes,FIBER OPTIC,No,Yes,Yes,One year,Electronic check,97.95,4917.9,No
2636-OHFMN,Male,No,Yes,No,4,No,DSL,No,No,Yes,Month-to-month,Electronic check,48.55,201.0,Yes
4716-MRVEN,Female,No,No,No,29,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,20.0,599.3,No
2143-LJULT,Female,No,Yes,No,67,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.25,1733.15,No
1323-OOEPC,Female,No,Yes,No,53,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),98.4,5149.5,Yes
3200-MNQTF,Male,No,Yes,No,67,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),70.9,4677.1,No
6164-HXUGH,Female,No,Yes,Yes,6,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.85,119.3,No
5630-IXDXV,Female,No,No,No,47,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,106.35,4849.1,No
0320-DWVTU,Female,No,No,No,53,Yes,FIBER OPTIC,Yes,Yes,No,Two year,Mailed check,99.5,5424.25,No
9135-MGVPY,Male,No,Yes,No,69,Yes,DSL,Yes,Yes,Yes,Two year,Mailed check,84.7,5878.9,No
1212-GLHMD,Male,No,No,No,3,Yes,FIBER OPTIC,Yes,No,No,Month-to-month,Mailed check,86.05,244.85,No
7878-JGDKK,Male,No,No,No,4,Yes,DSL,No,No,No,Month-to-month,Mailed check,44.55,220.75,No
1088-AUUZZ,Male,No,Yes,Yes,56,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),75.85,4261.2,No
0397-GZBBC,Male,Yes,Yes,No,59,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Bank transfer (automatic),93.85,5574.75,Yes
6614-YWYSC,Male,Yes,Yes,No,61,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),25.0,1501.75,No
9588-OZDMQ,Female,No,Yes,No,2,Yes,DSL,No,No,No,Month-to-month,Electronic check,45.0,89.75,No
7641-EUYET,Male,Yes,Yes,Yes,46,Yes,FIBER OPTIC,Yes,No,Yes,Month-to-month,Electronic check,100.7,4541.2,Yes
6476-EPYZR,Male,No,Yes,Yes,12,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.5,255.5,No
9921-ZVRHG,Female,No,No,No,14,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,80.45,1072.0,Yes
1174-FGIFN,Female,No,Yes,Yes,28,Yes,FIBER OPTIC,No,Yes,No,One year,Electronic check,90.45,2509.25,No
6620-HVDUJ,Male,No,No,No,24,Yes,DSL,Yes,Yes,No,Month-to-month,Bank transfer (automatic),60.45,1440.75,No
4701-MLJPN,Male,No,No,No,31,Yes,DSL,No,Yes,No,Month-to-month,Electronic check,55.25,1715.65,Yes
1032-MAELW,Female,No,Yes,Yes,68,Yes,DSL,Yes,Yes,No,One year,Electronic check,78.45,5333.35,No
7641-TQFHN,Male,No,No,Yes,39,Yes,FIBER OPTIC,No,Yes,Yes,Two year,Mailed check,100.55,3895.35,No
1552-TKMXS,Female,No,Yes,No,42,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),20.35,869.9,No
9206-GVPEQ,Male,No,Yes,No,13,No,DSL,Yes,Yes,Yes,Month-to-month,Electronic check,54.45,706.85,Yes
8622-ZLFKO,Female,No,Yes,No,6,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,90.75,512.25,No
1596-BBVTG,Male,No,No,No,35,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),75.35,2636.05,Yes
6188-UXBBR,Female,No,Yes,No,38,Yes,NO,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.25,814.75,No
2333-KWEWW,Male,No,No,No,18,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),20.05,388.6,No
5702-SKUOB,Female,No,Yes,No,4,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.6,93.45,No
1134-YWTYF,Male,No,Yes,No,27,Yes,DSL,No,Yes,No,Month-to-month,Electronic check,53.8,1389.85,No
6061-GWWAV,Male,No,No,Yes,41,Yes,DSL,Yes,No,Yes,One year,Mailed check,70.2,2894.55,No
